,Name,Date,Rate,Genre,Certificate
4670,Gummo,1997,6.7,"Comedy, Drama",R
4730,Private Parts,1997,6.9,"Biography, Comedy, Drama",R
3880,"Doogie Howser, M.D.",1997,6.5,"Comedy, Drama, Family",TV-PG
1832,Face/Off,1997,7.2,"Action, Crime, Sci-Fi",R
3867,Lost Highway,1997,7.6,"Mystery, Thriller",R
1335,Batman & Robin,1997,3.8,"Action, Sci-Fi",PG-13
4767,Bangkok Breaking,1997,6.0,"Action, Crime, Drama",TV-MA
4720,Ben 10,1997,7.3,"Animation, Action, Adventure",TV-Y7-FV
3852,The Inspector Lynley Mysteries,1997,7.4,"Crime, Drama, Mystery",TV-14
141,Titanic,1997,7.8,"Drama, Romance",PG-13
4755,Kiss the Girls,1997,6.6,"Crime, Drama, Mystery",R
4719,Selena,1997,6.8,"Biography, Drama, Music",PG
4513,The Postman,1997,6.1,"Action, Adventure, Drama",R
1326,The Game,1997,7.7,"Action, Drama, Mystery",R
4655,The Jackal,1997,6.4,"Action, Crime, Drama",R
3851,Anaconda,1997,4.8,"Action, Adventure, Horror",PG-13
4891,Striptease,1996,4.5,"Comedy, Crime, Drama",R
1046,Trainspotting,1996,8.1,Drama,R
1567,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996,6.6,"Comedy, Crime",R
4344,Escape from L.A.,1996,5.7,"Action, Adventure, Sci-Fi",R
3795,Kingpin,1996,6.9,"Comedy, Sport",PG-13
2488,Fear,1996,6.2,"Drama, Thriller",R
3004,Bound,1996,7.3,"Crime, Thriller",R
4084,The Hunchback of Notre Dame,1996,7.0,"Animation, Drama, Family",G
608,The Craft,1996,6.4,"Drama, Fantasy, Horror",R
4500,The Long Kiss Goodnight,1996,6.8,"Action, Crime, Drama",R
1536,Crash,1996,6.4,Drama,NC-17
5476,Constantine,1996,7.5,"Crime, Drama, Fantasy",TV-14
5981,Star Trek: First Contact,1996,7.6,"Action, Adventure, Drama",PG-13
5982,NewsRadio,1996,7.9,"Comedy, Romance",TV-PG
5983,The Time Traveler's Wife,1996,,"Animation, Drama, Fantasy",None
5064,Las Vegas,1996,7.4,"Crime, Drama",TV-14
2218,Space Jam,1996,6.5,"Animation, Adventure, Comedy",PG
1356,Happy Gilmore,1996,7.0,"Comedy, Sport",PG-13
2672,James and the Giant Peach,1996,6.7,"Animation, Adventure, Family",PG
2211,The Mosquito Coast,1996,7.0,"Adventure, Drama, Thriller",TV-MA
1643,The Rock,1996,7.4,"Action, Adventure, Thriller",R
2758,The Frighteners,1996,7.1,"Comedy, Fantasy, Horror",R
5063,Dancing with the Stars,1996,4.7,"Family, Game-Show, Music",TV-PG
1452,The L Word,1996,7.6,"Drama, Romance",TV-MA
3914,Las Vegas,1996,7.4,"Crime, Drama",TV-14
1789,Jerry Maguire,1996,7.3,"Comedy, Drama, Romance",R
1727,A Time to Kill,1996,7.5,"Crime, Drama, Thriller",R
2363,Primal Fear,1996,7.7,"Crime, Drama, Mystery",R
5650,The Long Kiss Goodnight,1996,6.8,"Action, Crime, Drama",R
5234,The Hunchback of Notre Dame,1996,7.0,"Animation, Drama, Family",G
2146,101 Dalmatians,1996,5.7,"Adventure, Comedy, Crime",G
1152,Independence Day,1996,7.0,"Action, Adventure, Sci-Fi",PG-13
920,Matilda,1996,6.9,"Comedy, Family, Fantasy",PG
2209,Mission: Impossible,1996,7.1,"Action, Adventure, Thriller",PG-13
5421,The Crucible,1996,6.8,"Drama, History",PG-13
5494,Escape from L.A.,1996,5.7,"Action, Adventure, Sci-Fi",R
1537,A Series of Unfortunate Events,1996,7.8,"Adventure, Comedy, Drama",TV-PG
740,Mars Attacks!,1996,6.3,"Comedy, Sci-Fi",PG-13
3913,Dancing with the Stars,1996,4.7,"Family, Game-Show, Music",TV-PG
3912,Swingers,1996,7.2,"Comedy, Drama",R
4922,2 Days in the Valley,1996,6.5,"Comedy, Crime, Thriller",R
3478,The People vs. Larry Flynt,1996,7.3,"Biography, Drama",R
2210,Frankie Drake Mysteries,1996,6.8,"Crime, Drama, Mystery",TV-PG
6072,2 Days in the Valley,1996,6.5,"Comedy, Crime, Thriller",R
177,Suits,1996,8.4,"Comedy, Drama",TV-14
1689,Twister,1996,6.4,"Action, Adventure, Thriller",PG-13
3355,Broken Arrow,1996,6.1,"Action, Adventure, Thriller",R
1253,Romeo + Juliet,1996,6.7,"Drama, Romance",PG-13
2753,The English Patient,1996,7.4,"Drama, Romance, War",R
5062,Swingers,1996,7.2,"Comedy, Drama",R
2936,Big Night,1996,7.3,"Drama, Romance",R
4304,All Rise,1996,6.7,Drama,TV-PG
5453,Ghosts of Mississippi,1996,6.7,"Drama, History",PG-13
1520,Sleepers,1996,7.6,"Crime, Drama, Thriller",R
4833,The Time Traveler's Wife,1996,,"Animation, Drama, Fantasy",None
4832,NewsRadio,1996,7.9,"Comedy, Romance",TV-PG
4831,Star Trek: First Contact,1996,7.6,"Action, Adventure, Drama",PG-13
5454,All Rise,1996,6.7,Drama,TV-PG
1434,"Love, Victor",1996,8.1,"Comedy, Drama, Romance",TV-14
1069,Veep,1996,8.3,Comedy,TV-MA
1068,From Dusk Till Dawn,1996,7.2,"Action, Crime, Horror",R
1358,Blood & Water,1996,6.5,"Drama, Mystery",TV-MA
1047,Adventure Time,1996,8.6,"Animation, Action, Adventure",TV-PG
1433,Fargo,1996,8.1,"Crime, Drama, Thriller",R
1521,The Brokenwood Mysteries,1996,7.9,"Crime, Drama, Mystery",Not Rated
3420,Sling Blade,1996,8.0,Drama,R
4303,Ghosts of Mississippi,1996,6.7,"Drama, History",PG-13
176,Scream,1996,7.3,"Horror, Mystery",R
2801,The Birdcage,1996,7.1,Comedy,R
6041,Striptease,1996,4.5,"Comedy, Crime, Drama",R
3521,The Nutty Professor,1996,5.6,"Comedy, Romance, Sci-Fi",PG-13
5475,Royal Pains,1996,7.1,"Comedy, Drama",TV-PG
4326,Constantine,1996,7.5,"Crime, Drama, Fantasy",TV-14
4222,Bottle Rocket,1996,7.0,"Comedy, Crime, Drama",R
4271,The Crucible,1996,6.8,"Drama, History",PG-13
1357,Poldark,1996,8.3,"Drama, History, Romance",TV-14
5372,Bottle Rocket,1996,7.0,"Comedy, Crime, Drama",R
4325,Royal Pains,1996,7.1,"Comedy, Drama",TV-PG
5474,The Island of Dr. Moreau,1996,4.6,"Horror, Sci-Fi, Thriller",PG-13
4324,The Island of Dr. Moreau,1996,4.6,"Horror, Sci-Fi, Thriller",PG-13
1451,That Thing You Do!,1996,6.9,"Comedy, Drama, Music",PG
3773,Lust och fägring stor,1995,6.9,"Drama, Romance, War",Unrated
4941,Strange Days,1995,7.2,"Action, Crime, Drama",R
519,Se7en,1995,8.6,"Crime, Drama, Mystery",R
159,Heat,1995,8.2,"Crime, Drama, Thriller",R
2367,To Die For,1995,6.8,"Comedy, Crime, Drama",R
2897,La haine,1995,8.1,"Crime, Drama",Not Rated
827,Clueless,1995,6.9,"Comedy, Romance",PG-13
924,Desperado,1995,7.2,"Action, Crime, Thriller",R
1877,Showgirls,1995,4.9,Drama,NC-17
6156,Tate no Yuusha no Nariagari,1995,8.1,"Animation, Action, Adventure",TV-14
1927,Major Payne,1995,6.3,"Adventure, Comedy, Family",PG-13
3631,Kôkaku Kidôtai,1995,8.0,"Animation, Action, Crime",TV-MA
4176,Do lok tin si,1995,7.7,"Comedy, Crime, Drama",Not Rated
4551,Pocahontas,1995,6.7,"Animation, Adventure, Drama",G
3227,The Basketball Diaries,1995,7.3,"Biography, Crime, Drama",R
6161,The Bureau of Magical Things,1995,6.8,"Family, Fantasy, Mystery",TV-G
3590,Village of the Damned,1995,5.7,"Horror, Sci-Fi, Thriller",R
1485,Bad Boys,1995,6.9,"Action, Comedy, Crime",R
5364,Get Shorty,1995,6.9,"Comedy, Crime, Thriller",R
5326,Do lok tin si,1995,7.7,"Comedy, Crime, Drama",Not Rated
3824,Crimson Tide,1995,7.3,"Action, Drama, Thriller",R
1923,Before Sunrise,1995,8.1,"Drama, Romance",R
1617,Toy Story,1995,8.3,"Animation, Adventure, Comedy",G
6091,Strange Days,1995,7.2,"Action, Crime, Drama",R
5005,Four Rooms,1995,6.8,Comedy,R
5006,Tate no Yuusha no Nariagari,1995,8.1,"Animation, Action, Adventure",TV-14
2202,Mortal Kombat,1995,5.8,"Action, Adventure, Fantasy",PG-13
1724,Waterworld,1995,6.2,"Action, Adventure, Sci-Fi",PG-13
5701,Pocahontas,1995,6.7,"Animation, Adventure, Drama",G
1597,Species,1995,5.8,"Action, Horror, Sci-Fi",R
5250,While You Were Sleeping,1995,6.7,"Comedy, Drama, Romance",PG
5251,The Newsreader,1995,7.6,Drama,None
2957,Billy Madison,1995,6.4,Comedy,PG-13
3825,Industry,1995,6.9,Drama,TV-MA
1557,Twelve Monkeys,1995,8.0,"Mystery, Sci-Fi, Thriller",R
4285,The Net,1995,5.9,"Action, Crime, Drama",PG-13
975,The Usual Suspects,1995,8.5,"Crime, Mystery, Thriller",R
5011,The Bureau of Magical Things,1995,6.8,"Family, Fantasy, Mystery",TV-G
2036,Sense and Sensibility,1995,7.7,"Drama, Romance",PG
473,Casper,1995,6.1,"Comedy, Family, Fantasy",PG
1647,Kids,1995,7.1,Drama,NC-17
3632,Party of Five,1995,6.8,"Drama, Family",TV-PG
5010,Mallrats,1995,7.1,"Comedy, Romance",R
4465,Judge Dredd,1995,5.6,"Action, Crime, Sci-Fi",R
1618,My Name Is Earl,1995,7.7,Comedy,TV-PG
2037,Apollo 13,1995,7.6,"Adventure, Drama, History",PG
4100,While You Were Sleeping,1995,6.7,"Comedy, Drama, Romance",PG
1091,Luther,1995,8.4,"Crime, Drama, Mystery",TV-MA
1868,Die Hard: With a Vengeance,1995,7.6,"Action, Adventure, Thriller",R
4041,The Quick and the Dead,1995,6.4,"Action, Romance, Thriller",R
2052,Empire Records,1995,6.7,"Comedy, Drama, Music",PG-13
5191,The Quick and the Dead,1995,6.4,"Action, Romance, Thriller",R
945,Jumanji,1995,7.0,"Adventure, Comedy, Family",PG
1067,Braveheart,1995,8.3,"Biography, Drama, History",R
5631,Now and Then,1995,6.8,"Comedy, Drama, Romance",PG-13
3625,Outbreak,1995,6.6,"Action, Drama, Thriller",R
5435,The Net,1995,5.9,"Action, Crime, Drama",PG-13
2278,Hackers,1995,6.2,"Comedy, Crime, Drama",PG-13
958,Tommy Boy,1995,7.1,"Adventure, Comedy",PG-13
4534,The Bridges of Madison County,1995,7.6,"Drama, Romance",PG-13
4101,The Newsreader,1995,7.6,Drama,None
1090,Rizzoli & Isles,1995,7.6,"Crime, Drama, Mystery",TV-14
2611,Leaving Las Vegas,1995,7.5,"Drama, Romance",R
6155,Four Rooms,1995,6.8,Comedy,R
1266,Casino,1995,8.2,"Crime, Drama",R
6160,Mallrats,1995,7.1,"Comedy, Romance",R
5684,The Bridges of Madison County,1995,7.6,"Drama, Romance",PG-13
3826,Valeria,1995,6.4,"Comedy, Drama, Romance",TV-MA
4481,Now and Then,1995,6.8,"Comedy, Drama, Romance",PG-13
4214,Get Shorty,1995,6.9,"Comedy, Crime, Thriller",R
1712,Friday,1995,7.3,"Comedy, Drama",R
250,GoldenEye,1995,7.2,"Action, Adventure, Thriller",PG-13
1089,Halloween: The Curse of Michael Myers,1995,4.8,"Horror, Thriller",R
5615,Judge Dredd,1995,5.6,"Action, Crime, Sci-Fi",R
1613,Batman Forever,1995,5.4,"Action, Adventure",PG-13
2180,Speed,1994,7.2,"Action, Adventure, Thriller",R
1073,The Lion King,1994,8.5,"Animation, Adventure, Drama",G
1425,Natural Born Killers,1994,7.3,"Action, Crime, Drama",R
5240,Clerks,1994,7.7,Comedy,R
2184,True Lies,1994,7.2,"Action, Comedy, Thriller",R
1591,The Time Tunnel,1994,7.6,"Action, Adventure, Sci-Fi",TV-PG
1592,Kurulus: Osman,1994,7.9,"Action, Adventure, Drama",TV-14
3312,The Flintstones,1994,4.9,"Comedy, Family, Fantasy",PG
3118,Ed Wood,1994,7.8,"Biography, Comedy, Drama",R
3306,The Politician,1994,7.5,"Comedy, Drama",TV-14
5044,Heavenly Creatures,1994,7.3,"Biography, Crime, Drama",R
1590,Blake's 7,1994,8.0,"Adventure, Drama, Sci-Fi",Not Rated
2649,In the Mouth of Madness,1994,7.2,"Drama, Fantasy, Horror",R
2407,Ace Ventura: Pet Detective,1994,6.9,Comedy,PG-13
1594,The OA,1994,7.8,"Drama, Fantasy, Mystery",TV-MA
3305,Street Fighter,1994,4.0,"Action, Adventure, Comedy",PG-13
1817,Wyatt Earp,1994,6.7,"Adventure, Biography, Crime",PG-13
1962,Stargate,1994,7.1,"Action, Adventure, Sci-Fi",PG-13
1277,Interview with the Vampire: The Vampire Chronicles,1994,7.5,"Drama, Horror",R
1065,The Mask,1994,6.9,"Action, Comedy, Crime",PG-13
2131,Four Weddings and a Funeral,1994,7.1,"Comedy, Drama, Romance",R
321,Ask 101,1994,7.5,"Comedy, Drama, Romance",TV-14
1593,Empire,1994,7.3,"Drama, Music",TV-14
3535,Chung Hing sam lam,1994,8.1,"Comedy, Crime, Drama",PG-13
350,Léon,1994,8.5,"Action, Crime, Drama",R
201,The Shawshank Redemption,1994,9.3,Drama,R
320,Pulp Fiction,1994,8.9,"Crime, Drama",R
435,Forrest Gump,1994,8.8,"Drama, Romance",PG-13
5362,The Return of the Texas Chainsaw Massacre,1994,3.3,"Comedy, Horror, Thriller",R
3606,Clear and Present Danger,1994,6.9,"Action, Crime, Drama",PG-13
205,Fargo,1994,8.9,"Crime, Drama, Thriller",TV-MA
4090,Clerks,1994,7.7,Comedy,R
1686,Scissor Seven,1994,8.3,"Animation, Action",TV-14
202,Star Trek: The Next Generation,1994,8.6,"Action, Adventure, Mystery",TV-PG
4212,The Return of the Texas Chainsaw Massacre,1994,3.3,"Comedy, Horror, Thriller",R
3816,Frankenstein,1994,6.4,"Drama, Horror, Romance",R
5463,The Client,1994,6.8,"Crime, Drama, Mystery",PG-13
3609,Monster,1994,8.6,"Animation, Crime, Drama",TV-14
3894,Heavenly Creatures,1994,7.3,"Biography, Crime, Drama",R
3608,Covert Affairs,1994,7.3,"Action, Crime, Drama",TV-PG
3119,Made for Love,1994,6.9,"Comedy, Drama, Sci-Fi",TV-MA
1925,Wes Craven's New Nightmare,1994,6.5,"Fantasy, Horror, Mystery",R
2879,Little Women,1994,7.3,"Drama, Family, Romance",PG
1676,Legends of the Fall,1994,7.5,"Drama, Romance, War",R
3607,Roman Empire,1994,7.0,"Documentary, Biography, Drama",TV-MA
204,FBI,1994,6.9,"Action, Crime, Drama",TV-14
1589,Dumb and Dumber,1994,7.3,Comedy,PG-13
1685,The Crow,1994,7.6,"Action, Drama, Fantasy",R
2589,The Little Rascals,1994,6.3,"Comedy, Family, Romance",PG
3822,Wolf,1994,6.2,"Drama, Horror, Romance",R
203,The Walking Dead: World Beyond,1994,4.2,"Drama, Horror, Sci-Fi",TV-14
4313,The Client,1994,6.8,"Crime, Drama, Mystery",PG-13
4748,Naked,1993,7.8,"Comedy, Drama",Not Rated
3457,Dennis the Menace,1993,5.6,"Comedy, Family",PG
2832,Demolition Man,1993,6.7,"Action, Sci-Fi, Thriller",R
3234,The Amazing World of Gumball,1993,8.2,"Animation, Short, Adventure",TV-Y7-FV
1190,Tombstone,1993,7.8,"Action, Biography, Drama",R
3153,Insatiable,1993,6.5,"Comedy, Drama, Thriller",TV-MA
1192,Legion,1993,8.2,"Action, Drama, Sci-Fi",TV-MA
3101,Quincy M.E.,1993,7.3,"Crime, Drama, Mystery",TV-PG
4031,Philadelphia,1993,7.7,Drama,PG-13
3506,Jason Goes to Hell: The Final Friday,1993,4.2,"Fantasy, Horror, Thriller",None
2087,Cuckoo,1993,7.2,Comedy,TV-14
60,The Office,1993,8.9,Comedy,TV-14
4049,The Beverly Hillbillies,1993,5.0,"Comedy, Family",PG
1191,Mr Inbetween,1993,8.6,"Crime, Drama",TV-MA
3100,Ally McBeal,1993,6.8,"Comedy, Drama, Fantasy",TV-PG
5960,Bound by Honor,1993,8.0,"Crime, Drama",R
3405,Wallander,1993,7.9,"Crime, Drama, Mystery",TV-PG
2291,A Bronx Tale,1993,7.8,"Crime, Drama",R
807,Dazed and Confused,1993,7.6,Comedy,R
2060,The Piano,1993,7.6,"Drama, Music, Romance",R
2086,Groundhog Day,1993,8.0,"Comedy, Fantasy, Romance",PG
1916,The Sandlot,1993,7.8,"Comedy, Drama, Family",PG
5991,So I Married an Axe Murderer,1993,6.5,"Comedy, Romance",PG-13
3098,Leprechaun,1993,4.8,"Comedy, Fantasy, Horror",R
3307,Cliffhanger,1993,6.4,"Action, Adventure, Thriller",R
61,Chicago Fire,1993,8.0,"Action, Drama",TV-14
4678,The Remains of the Day,1993,7.8,"Drama, Romance",PG
2678,The Firm,1993,6.8,"Drama, Mystery, Thriller",R
3233,The Good Son,1993,6.4,"Drama, Thriller",R
1342,True Romance,1993,7.9,"Crime, Drama, Romance",R
4841,So I Married an Axe Murderer,1993,6.5,"Comedy, Romance",PG-13
3099,Wayward Pines,1993,7.4,"Drama, Mystery, Sci-Fi",TV-14
3509,Indecent Proposal,1993,6.0,"Drama, Romance",R
4260,The Three Musketeers,1993,6.4,"Action, Adventure, Comedy",PG
437,Addams Family Values,1993,6.8,"Comedy, Fantasy",PG-13
5379,Menace II Society,1993,7.5,"Crime, Drama, Thriller",R
1354,Mrs. Doubtfire,1993,7.0,"Comedy, Drama, Family",PG-13
667,The Addams Family,1993,7.9,"Comedy, Family, Horror",TV-G
260,The Nightmare Before Christmas,1993,8.0,"Animation, Family, Fantasy",PG
59,Hocus Pocus,1993,6.9,"Comedy, Family, Fantasy",PG
3154,Salem,1993,7.2,"Drama, Fantasy, Horror",TV-MA
528,Jurassic Park,1993,8.1,"Action, Adventure, Sci-Fi",PG-13
1568,Carlito's Way,1993,7.9,"Crime, Drama, Thriller",R
529,That '70s Show,1993,8.0,"Comedy, Drama, Romance",TV-14
3558,Robin Hood: Men in Tights,1993,6.7,"Adventure, Comedy, Musical",PG-13
4229,Menace II Society,1993,7.5,"Crime, Drama, Thriller",R
4308,"Double, Double Toil and Trouble",1993,5.9,"Adventure, Comedy, Family",TV-Y7
4036,Rudy,1993,7.5,"Biography, Drama, Sport",PG
439,Blindspot,1993,7.4,"Action, Crime, Drama",TV-14
3579,The Crush,1993,5.8,"Drama, Thriller",R
438,Sex and the City,1993,7.2,"Comedy, Drama, Romance",TV-MA
3404,The Age of Innocence,1993,7.2,"Drama, Romance",PG
4309,The Watch,1993,5.3,"Comedy, Crime, Drama",TV-14
5410,The Three Musketeers,1993,6.4,"Action, Adventure, Comedy",PG
5181,Philadelphia,1993,7.7,Drama,PG-13
2517,Falling Down,1993,7.6,"Action, Crime, Drama",R
665,Elementary,1993,7.9,"Crime, Drama, Mystery",TV-14
2427,The Fugitive,1993,7.8,"Action, Crime, Drama",PG-13
5459,The Watch,1993,5.3,"Comedy, Crime, Drama",TV-14
808,The Chair,1993,7.2,"Comedy, Drama",TV-MA
5828,The Remains of the Day,1993,7.8,"Drama, Romance",PG
5186,Rudy,1993,7.5,"Biography, Drama, Sport",PG
5199,The Beverly Hillbillies,1993,5.0,"Comedy, Family",PG
666,Star Trek: Picard,1993,7.5,"Action, Adventure, Drama",TV-MA
555,Schindler's List,1993,8.9,"Biography, Drama, History",R
2583,Sleepless in Seattle,1993,6.8,"Comedy, Drama, Romance",PG
5458,"Double, Double Toil and Trouble",1993,5.9,"Adventure, Comedy, Family",TV-Y7
3129,In the Line of Fire,1993,7.2,"Action, Crime, Drama",R
2173,What's Eating Gilbert Grape,1993,7.7,Drama,PG-13
4810,Bound by Honor,1993,8.0,"Crime, Drama",R
664,Super Mario Bros.,1993,4.1,"Adventure, Comedy, Family",PG
3151,Last Action Hero,1993,6.4,"Action, Adventure, Comedy",PG-13
3152,The Curse of Oak Island,1993,7.0,"Documentary, Reality-TV",TV-PG
5898,Naked,1993,7.8,"Comedy, Drama",Not Rated
4231,L'amant,1992,6.9,"Biography, Drama, Romance",R
1218,Reservoir Dogs,1992,8.3,"Crime, Drama, Thriller",R
3353,Body of Proof,1992,7.1,"Comedy, Crime, Drama",TV-14
2111,Buffy the Vampire Slayer,1992,5.7,"Action, Comedy, Fantasy",PG-13
380,Candyman,1992,6.7,"Horror, Thriller",R
3352,Malcolm X,1992,7.7,"Biography, Drama, History",PG-13
5113,The Crying Game,1992,7.3,"Crime, Drama, Romance",R
5114,Toy Boy,1992,6.4,"Action, Adventure, Crime",TV-MA
5719,El mariachi,1992,6.9,"Action, Crime, Thriller",R
4300,Home Alone 2: Lost in New York,1992,6.8,"Adventure, Comedy, Crime",PG
4569,El mariachi,1992,6.9,"Action, Crime, Thriller",R
5609,Patriot Games,1992,6.9,"Action, Thriller",R
381,True Blood,1992,7.8,"Drama, Fantasy, Mystery",TV-MA
4301,The Musketeers,1992,7.8,"Adventure, Drama",TV-14
5450,Home Alone 2: Lost in New York,1992,6.8,"Adventure, Comedy, Crime",PG
3569,The Mighty Ducks,1992,6.6,"Comedy, Drama, Family",PG
5451,The Musketeers,1992,7.8,"Adventure, Drama",TV-14
1965,Così fan tutte,1992,5.3,"Comedy, Drama",Not Rated
1977,Are You Afraid of the Dark?,1992,8.2,"Drama, Family, Fantasy",TV-PG
3811,Twin Peaks: Fire Walk with Me,1992,7.3,"Drama, Horror, Mystery",R
4232,Dalziel and Pascoe,1992,7.3,"Crime, Mystery, Drama",TV-14
3175,Sister Act,1992,6.4,"Comedy, Family, Music",PG
1966,Angela Black,1992,6.0,Drama,None
5798,The Power of One,1992,7.2,"Drama, Sport",PG-13
3217,Under Siege,1992,6.5,"Action, Thriller",R
1976,A Few Good Men,1992,7.7,"Drama, Thriller",R
2943,Braindead,1992,7.5,"Comedy, Fantasy, Horror",R
2038,Batman Returns,1992,7.0,"Action, Crime, Fantasy",PG-13
948,The Last of the Mohicans,1992,7.7,"Action, Adventure, Drama",R
1967,Young Royals,1992,8.6,"Drama, Romance",TV-MA
5229,Hellraiser III: Hell on Earth,1992,5.5,Horror,R
3963,The Crying Game,1992,7.3,"Crime, Drama, Romance",R
5230,Teen Titans,1992,7.9,"Animation, Action, Adventure",TV-Y7-FV
5231,Broad City,1992,8.4,Comedy,TV-14
4944,Newsies,1992,6.9,"Drama, Family, History",PG
3964,Toy Boy,1992,6.4,"Action, Adventure, Crime",TV-MA
1150,Basic Instinct,1992,7.0,"Drama, Mystery, Thriller",R
4406,A River Runs Through It,1992,7.2,Drama,PG
1409,Army of Darkness,1992,7.5,"Comedy, Horror",R
2345,Death Becomes Her,1992,6.6,"Comedy, Fantasy, Horror",PG-13
4411,Glengarry Glen Ross,1992,7.7,"Crime, Drama, Mystery",R
2346,Home Before Dark,1992,7.5,"Crime, Drama, Mystery",TV-14
2347,Spooks,1992,8.2,"Action, Crime, Drama",TV-14
3319,Wayne's World,1992,7.0,"Comedy, Music",PG-13
1403,Taskmaster,1992,9.0,"Comedy, Game-Show",TV-14
1402,Unforgiven,1992,8.2,"Drama, Western",R
6094,Newsies,1992,6.9,"Drama, Family, History",PG
3218,PAW Patrol,1992,6.1,"Animation, Adventure, Comedy",TV-Y
1219,Alma's Not Normal,1992,8.0,Comedy,None
5556,A River Runs Through It,1992,7.2,Drama,PG
3737,The Bodyguard,1992,6.3,"Action, Drama, Music",R
4648,The Power of One,1992,7.2,"Drama, Sport",PG-13
2059,Scent of a Woman,1992,8.0,Drama,R
4459,Patriot Games,1992,6.9,"Action, Thriller",R
4079,Hellraiser III: Hell on Earth,1992,5.5,Horror,R
2591,Beethoven,1992,5.7,"Comedy, Drama, Family",PG
2592,Disenchantment,1992,7.2,"Animation, Action, Adventure",TV-14
2677,Alien³,1992,6.5,"Action, Horror, Sci-Fi",R
4080,Teen Titans,1992,7.9,"Animation, Action, Adventure",TV-Y7-FV
382,Shadow and Bone,1992,7.7,"Action, Adventure, Drama",TV-14
599,Dracula,1992,7.4,Horror,R
5561,Glengarry Glen Ross,1992,7.7,"Crime, Drama, Mystery",R
383,How to Get Away with Murder,1992,8.1,"Crime, Drama, Mystery",TV-14
2302,A League of Their Own,1992,7.3,"Comedy, Drama, Sport",PG
1460,My Cousin Vinny,1992,7.6,"Comedy, Crime",R
5382,Dalziel and Pascoe,1992,7.3,"Crime, Mystery, Drama",TV-14
5381,L'amant,1992,6.9,"Biography, Drama, Romance",R
2136,Aladdin,1992,8.0,"Animation, Adventure, Comedy",G
4081,Broad City,1992,8.4,Comedy,TV-14
2981,Career Opportunities,1991,5.9,"Comedy, Romance",PG-13
5641,Greek,1991,7.5,"Comedy, Drama, Family",TV-14
4179,The Rocketeer,1991,6.5,"Action, Adventure, Family",PG
5639,Hot Shots!,1991,6.8,"Action, Comedy",PG-13
3861,Return to the Blue Lagoon,1991,5.2,"Adventure, Drama, Romance",PG-13
5640,Waterloo Road,1991,7.2,"Drama, Romance",TV-14
3656,City Slickers,1991,6.8,"Comedy, Western",PG-13
2557,Thelma & Louise,1991,7.5,"Adventure, Crime, Drama",R
3950,Salvation,1991,7.0,"Drama, Sci-Fi, Thriller",TV-14
3537,The Last Boy Scout,1991,7.0,"Action, Comedy, Crime",R
3949,The Man in the Moon,1991,7.3,"Drama, Romance",PG-13
5688,My Own Private Idaho,1991,7.0,Drama,R
5261,Sleeping with the Enemy,1991,6.3,"Drama, Thriller",R
2600,Beauty and the Beast,1991,8.0,"Animation, Family, Fantasy",G
5329,The Rocketeer,1991,6.5,"Action, Adventure, Family",PG
3862,The Protector,1991,6.6,"Action, Fantasy, Sci-Fi",TV-MA
3282,My Girl,1991,6.9,"Comedy, Drama, Family",PG
215,Sons of Anarchy,1991,8.5,"Crime, Drama, Thriller",TV-MA
